state,year,payment_category,type,count,amount,source_file
andaman-&-nicobar-islands,2019,Merchant payments,TOTAL,4031,4702152.616619372,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\2.json
andaman-&-nicobar-islands,2019,Financial Services,TOTAL,124,113278.91371326067,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\2.json
andaman-&-nicobar-islands,2019,Others,TOTAL,377,671471.222589792,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\2.json
andaman-&-nicobar-islands,2019,Recharge & bill payments,TOTAL,16219,8171737.705916681,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\3.json
andaman-&-nicobar-islands,2019,Peer-to-peer payments,TOTAL,13767,101079821.10344616,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\3.json
andaman-&-nicobar-islands,2019,Merchant payments,TOTAL,3519,4428734.574846684,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\3.json
andaman-&-nicobar-islands,2019,Financial Services,TOTAL,50,158857.94315586874,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\3.json
andaman-&-nicobar-islands,2019,Others,TOTAL,215,232624.75992853564,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\3.json
andaman-&-nicobar-islands,2019,Peer-to-peer payments,TOTAL,18128,121493224.30754511,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\4.json
andaman-&-nicobar-islands,2019,Recharge & bill payments,TOTAL,13851,9538690.916424634,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\4.json
andaman-&-nicobar-islands,2019,Merchant payments,TOTAL,2920,5247500.487902376,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\4.json
andaman-&-nicobar-islands,2019,Financial Services,TOTAL,60,295937.2110898865,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\4.json
andaman-&-nicobar-islands,2019,Others,TOTAL,200,263177.5944158883,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2019\4.json
andaman-&-nicobar-islands,2020,Peer-to-peer payments,TOTAL,18324,142332401.79234773,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\1.json
andaman-&-nicobar-islands,2020,Recharge & bill payments,TOTAL,18268,10850414.023977457,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\1.json
andaman-&-nicobar-islands,2020,Merchant payments,TOTAL,4424,7752871.558217709,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\1.json
andaman-&-nicobar-islands,2020,Financial Services,TOTAL,66,208231.73071652642,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\1.json
andaman-&-nicobar-islands,2020,Others,TOTAL,216,332393.19201521645,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\1.json
andaman-&-nicobar-islands,2020,Recharge & bill payments,TOTAL,38125,17659622.73418829,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\2.json
andaman-&-nicobar-islands,2020,Peer-to-peer payments,TOTAL,20303,141728757.73517442,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\2.json
andaman-&-nicobar-islands,2020,Merchant payments,TOTAL,4004,9236375.740471343,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\2.json
andaman-&-nicobar-islands,2020,Financial Services,TOTAL,175,706932.1397115812,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\2.json
andaman-&-nicobar-islands,2020,Others,TOTAL,355,313313.0646014327,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\2.json
andaman-&-nicobar-islands,2020,Recharge & bill payments,TOTAL,59310,24756220.875469353,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\3.json
andaman-&-nicobar-islands,2020,Peer-to-peer payments,TOTAL,40697,289078946.7312394,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\3.json
andaman-&-nicobar-islands,2020,Merchant payments,TOTAL,16096,22682992.238478824,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\3.json
andaman-&-nicobar-islands,2020,Financial Services,TOTAL,572,961836.7129860274,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\3.json
andaman-&-nicobar-islands,2020,Others,TOTAL,808,539449.7721868362,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\3.json
andaman-&-nicobar-islands,2020,Peer-to-peer payments,TOTAL,81439,533316526.1814983,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\4.json
andaman-&-nicobar-islands,2020,Recharge & bill payments,TOTAL,80811,33710030.534383245,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\4.json
andaman-&-nicobar-islands,2020,Merchant payments,TOTAL,59391,56867468.940003954,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\4.json
andaman-&-nicobar-islands,2020,Financial Services,TOTAL,965,1880546.9672370641,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\4.json
andaman-&-nicobar-islands,2020,Others,TOTAL,1925,1508083.6917299272,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2020\4.json
andaman-&-nicobar-islands,2021,Peer-to-peer payments,TOTAL,105458,665391395.715478,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\1.json
andaman-&-nicobar-islands,2021,Recharge & bill payments,TOTAL,84119,37160922.86506996,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\1.json
andaman-&-nicobar-islands,2021,Merchant payments,TOTAL,53090,78606979.05751458,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\1.json
andaman-&-nicobar-islands,2021,Financial Services,TOTAL,884,1469351.0852598653,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\1.json
andaman-&-nicobar-islands,2021,Others,TOTAL,1201,1077918.666433228,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\1.json
andaman-&-nicobar-islands,2021,Peer-to-peer payments,TOTAL,132772,748382044.7707307,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\2.json
andaman-&-nicobar-islands,2021,Recharge & bill payments,TOTAL,120911,43691961.26275121,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\2.json
andaman-&-nicobar-islands,2021,Merchant payments,TOTAL,85143,103707408.50908463,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\2.json
andaman-&-nicobar-islands,2021,Financial Services,TOTAL,960,2038521.5136710338,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\2.json
andaman-&-nicobar-islands,2021,Others,TOTAL,1628,1327080.0560584562,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\2.json
andaman-&-nicobar-islands,2021,Peer-to-peer payments,TOTAL,192321,1077787837.1562996,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\3.json
andaman-&-nicobar-islands,2021,Recharge & bill payments,TOTAL,136010,51243450.85925055,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\3.json
andaman-&-nicobar-islands,2021,Merchant payments,TOTAL,118340,176991328.21761328,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\3.json
andaman-&-nicobar-islands,2021,Financial Services,TOTAL,990,2351013.441729573,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\3.json
andaman-&-nicobar-islands,2021,Others,TOTAL,2103,1650766.1267105162,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\3.json
andaman-&-nicobar-islands,2021,Peer-to-peer payments,TOTAL,285778,1544932663.2744582,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\4.json
andaman-&-nicobar-islands,2021,Merchant payments,TOTAL,210164,322842314.62433755,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\4.json
andaman-&-nicobar-islands,2021,Recharge & bill payments,TOTAL,135608,59243518.11464358,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\4.json
andaman-&-nicobar-islands,2021,Financial Services,TOTAL,1718,3137965.167474068,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\4.json
andaman-&-nicobar-islands,2021,Others,TOTAL,2855,2453640.142743944,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2021\4.json
andaman-&-nicobar-islands,2022,Peer-to-peer payments,TOTAL,342649,1682328505.7254477,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\1.json
andaman-&-nicobar-islands,2022,Merchant payments,TOTAL,284298,370091558.68373305,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\1.json
andaman-&-nicobar-islands,2022,Recharge & bill payments,TOTAL,163401,71300133.66101266,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\1.json
andaman-&-nicobar-islands,2022,Financial Services,TOTAL,1757,2869682.0229511866,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\1.json
andaman-&-nicobar-islands,2022,Others,TOTAL,2643,2440321.9820225406,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\1.json
andaman-&-nicobar-islands,2022,Merchant payments,TOTAL,449540,510838980.9061847,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\2.json
andaman-&-nicobar-islands,2022,Peer-to-peer payments,TOTAL,437606,2088309073.4552848,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\2.json
andaman-&-nicobar-islands,2022,Recharge & bill payments,TOTAL,179515,82232936.61795366,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\2.json
andaman-&-nicobar-islands,2022,Financial Services,TOTAL,1448,2089862.3927160464,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\2.json
andaman-&-nicobar-islands,2022,Others,TOTAL,3108,2449496.7081265687,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\2.json
andaman-&-nicobar-islands,2022,Merchant payments,TOTAL,716105,693438186.296541,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\3.json
andaman-&-nicobar-islands,2022,Peer-to-peer payments,TOTAL,622217,2514535154.56483,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\3.json
andaman-&-nicobar-islands,2022,Recharge & bill payments,TOTAL,240766,97748065.62714244,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\3.json
andaman-&-nicobar-islands,2022,Financial Services,TOTAL,1814,2166304.9779766416,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\3.json
andaman-&-nicobar-islands,2022,Others,TOTAL,3477,2744060.670897343,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\3.json
andaman-&-nicobar-islands,2022,Merchant payments,TOTAL,956536,906365300.6585041,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\4.json
andaman-&-nicobar-islands,2022,Peer-to-peer payments,TOTAL,768758,2961630584.8271313,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\4.json
andaman-&-nicobar-islands,2022,Recharge & bill payments,TOTAL,256050,110037119.66941178,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\4.json
andaman-&-nicobar-islands,2022,Financial Services,TOTAL,2499,3533987.2301130476,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\4.json
andaman-&-nicobar-islands,2022,Others,TOTAL,3692,3107412.043626394,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2022\4.json
andaman-&-nicobar-islands,2023,Merchant payments,TOTAL,1122063,1008821751.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\1.json
andaman-&-nicobar-islands,2023,Peer-to-peer payments,TOTAL,862347,3299762230.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\1.json
andaman-&-nicobar-islands,2023,Recharge & bill payments,TOTAL,286024,146338470.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\1.json
andaman-&-nicobar-islands,2023,Financial Services,TOTAL,2515,3556954.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\1.json
andaman-&-nicobar-islands,2023,Others,TOTAL,3443,3049182.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\1.json
andaman-&-nicobar-islands,2023,Merchant payments,TOTAL,1410653,1159905474.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\2.json
andaman-&-nicobar-islands,2023,Peer-to-peer payments,TOTAL,970525,3664415887.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\2.json
andaman-&-nicobar-islands,2023,Recharge & bill payments,TOTAL,320922,158455723.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\andaman-&-nicobar-islands\2023\2.json
